timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
2026-04-22 07:08:50,20260422_044558,67.35,30.0,55.64,0.0061,446,instrumented
2026-04-22 07:09:09,20260422_044558,67.35,30.0,55.64,0.0061,447,instrumented
2026-04-22 07:09:27,20260422_044558,67.35,30.0,55.64,0.0061,448,instrumented
2026-04-22 07:09:46,20260422_044558,67.35,30.0,55.64,0.0061,449,instrumented
2026-04-22 07:10:05,20260422_044558,67.35,30.0,55.64,0.0061,450,instrumented
2026-04-22 07:10:32,20260422_044558,67.35,30.0,55.64,0.0061,451,instrumented
2026-04-22 07:10:51,20260422_044558,67.35,30.0,55.64,0.0061,452,instrumented
2026-04-22 07:11:09,20260422_044558,67.35,30.0,55.64,0.0061,453,instrumented
2026-04-22 07:11:28,20260422_044558,67.35,30.0,55.64,0.0061,454,instrumented
2026-04-22 07:11:47,20260422_044558,67.35,30.0,55.64,0.0061,455,instrumented
2026-04-22 07:12:05,20260422_044558,67.35,30.0,55.64,0.0061,456,instrumented
2026-04-22 07:12:24,20260422_044558,67.35,30.0,55.64,0.0061,457,instrumented
2026-04-22 07:12:43,20260422_044558,67.35,30.0,55.64,0.0061,458,instrumented
2026-04-22 07:13:03,20260422_044558,67.35,30.0,55.64,0.0061,459,instrumented
2026-04-22 07:13:22,20260422_044558,67.35,30.0,55.64,0.0061,460,instrumented
2026-04-22 07:13:41,20260422_044558,67.35,30.0,55.64,0.0061,461,instrumented
2026-04-22 07:13:59,20260422_044558,67.35,30.0,55.64,0.0061,462,instrumented
2026-04-22 07:14:18,20260422_044558,67.35,30.0,55.64,0.0061,463,instrumented
2026-04-22 07:14:36,20260422_044558,67.35,30.0,55.64,0.0061,464,instrumented
2026-04-22 07:14:55,20260422_044558,67.35,30.0,55.64,0.0061,465,instrumented
2026-04-22 07:15:14,20260422_044558,67.35,30.0,55.64,0.0061,466,instrumented
2026-04-22 07:15:43,20260422_044558,67.35,30.0,55.64,0.0061,467,instrumented
2026-04-22 07:16:02,20260422_044558,67.35,30.0,55.64,0.0061,468,instrumented
2026-04-22 07:16:20,20260422_044558,67.35,30.0,55.64,0.0061,469,instrumented
2026-04-22 07:16:39,20260422_044558,67.35,30.0,55.64,0.0061,470,instrumented
2026-04-22 07:16:58,20260422_044558,67.35,30.0,55.64,0.0061,471,instrumented
2026-04-22 07:17:16,20260422_044558,67.35,30.0,55.64,0.0061,472,instrumented
2026-04-22 07:17:35,20260422_044558,67.35,30.0,55.64,0.0061,473,instrumented
2026-04-22 07:17:54,20260422_044558,67.35,30.0,55.64,0.0061,474,instrumented
2026-04-22 07:17:54,20260422_044558,67.35,30.0,55.64,0.0061,475,instrumented
2026-04-22 07:18:14,20260422_044558,67.35,30.0,55.64,0.0061,476,instrumented
2026-04-22 07:18:33,20260422_044558,67.35,30.0,55.64,0.0061,477,instrumented
2026-04-22 07:18:52,20260422_044558,67.35,30.0,55.64,0.0061,478,instrumented
2026-04-22 07:19:10,20260422_044558,67.35,30.0,55.64,0.0061,479,instrumented
2026-04-22 07:19:29,20260422_044558,67.35,30.0,55.64,0.0061,480,instrumented
2026-04-22 07:19:47,20260422_044558,67.35,30.0,55.64,0.0061,481,instrumented
2026-04-22 07:20:06,20260422_044558,67.35,30.0,55.64,0.0061,482,instrumented
2026-04-22 07:20:25,20260422_044558,67.35,30.0,55.64,0.0061,483,instrumented
2026-04-22 07:20:52,20260422_044558,67.35,30.0,55.64,0.0061,484,instrumented
2026-04-22 07:21:11,20260422_044558,67.35,30.0,55.64,0.0061,485,instrumented
2026-04-22 07:21:29,20260422_044558,67.35,30.0,55.64,0.0061,486,instrumented
2026-04-22 07:21:48,20260422_044558,67.35,30.0,55.64,0.0061,487,instrumented
2026-04-22 07:22:06,20260422_044558,67.35,30.0,55.64,0.0061,488,instrumented
2026-04-22 07:22:25,20260422_044558,67.35,30.0,55.64,0.0061,489,instrumented
2026-04-22 07:22:44,20260422_044558,67.35,30.0,55.64,0.0061,490,instrumented
2026-04-22 07:23:02,20260422_044558,67.35,30.0,55.64,0.0061,491,instrumented
2026-04-22 07:23:23,20260422_044558,67.35,30.0,55.64,0.0061,492,instrumented
2026-04-22 07:23:42,20260422_044558,67.35,30.0,55.64,0.0061,493,instrumented
2026-04-22 07:24:00,20260422_044558,67.35,30.0,55.64,0.0061,494,instrumented
2026-04-22 07:24:19,20260422_044558,67.35,30.0,55.64,0.0061,495,instrumented
2026-04-22 07:24:38,20260422_044558,67.35,30.0,55.64,0.0061,496,instrumented
2026-04-22 07:24:56,20260422_044558,67.35,30.0,55.64,0.0061,497,instrumented
2026-04-22 07:25:15,20260422_044558,67.35,30.0,55.64,0.0061,498,instrumented
2026-04-22 07:25:34,20260422_044558,67.35,30.0,55.64,0.0061,499,instrumented
2026-04-22 07:26:01,20260422_044558,67.35,30.0,55.64,0.0061,500,instrumented
2026-04-22 07:26:20,20260422_044558,67.35,30.0,55.64,0.0061,501,instrumented
2026-04-22 07:26:39,20260422_044558,67.35,30.0,55.64,0.0061,502,instrumented
2026-04-22 07:26:57,20260422_044558,67.35,30.0,55.64,0.0061,503,instrumented
2026-04-22 07:27:16,20260422_044558,67.35,30.0,55.64,0.0061,504,instrumented
2026-04-22 07:27:34,20260422_044558,67.35,30.0,55.64,0.0061,505,instrumented
2026-04-22 07:27:53,20260422_044558,67.35,30.0,55.64,0.0061,506,instrumented
2026-04-22 07:28:12,20260422_044558,67.35,30.0,55.64,0.0061,507,instrumented
2026-04-22 07:28:33,20260422_044558,67.35,30.0,55.64,0.0061,508,instrumented
2026-04-22 07:28:51,20260422_044558,67.35,30.0,55.64,0.0061,509,instrumented
2026-04-22 07:29:10,20260422_044558,67.35,30.0,55.64,0.0061,510,instrumented
2026-04-22 07:29:29,20260422_044558,67.35,30.0,55.64,0.0061,511,instrumented
2026-04-22 07:29:47,20260422_044558,67.35,30.0,55.64,0.0061,512,instrumented
2026-04-22 07:30:19,20260422_044558,67.35,30.0,55.64,0.0061,513,instrumented
2026-04-22 07:30:37,20260422_044558,67.35,30.0,55.64,0.0061,514,instrumented
2026-04-22 07:31:05,20260422_044558,67.35,30.0,55.64,0.0061,515,instrumented
2026-04-22 07:31:23,20260422_044558,67.35,30.0,55.64,0.0061,516,instrumented
2026-04-22 07:31:42,20260422_044558,67.35,30.0,55.64,0.0061,517,instrumented
2026-04-22 07:32:01,20260422_044558,67.35,30.0,55.64,0.0061,518,instrumented
2026-04-22 07:32:19,20260422_044558,67.35,30.0,55.64,0.0061,519,instrumented
2026-04-22 07:32:38,20260422_044558,67.35,30.0,55.64,0.0061,520,instrumented
2026-04-22 07:32:56,20260422_044558,67.35,30.0,55.64,0.0061,521,instrumented
2026-04-22 07:33:15,20260422_044558,67.35,30.0,55.64,0.0061,522,instrumented
2026-04-22 07:33:36,20260422_044558,67.35,30.0,55.64,0.0061,523,instrumented
2026-04-22 07:33:55,20260422_044558,67.35,30.0,55.64,0.0061,524,instrumented
2026-04-22 07:34:13,20260422_044558,67.35,30.0,55.64,0.0061,525,instrumented
2026-04-22 07:34:32,20260422_044558,67.35,30.0,55.64,0.0061,526,instrumented
2026-04-22 07:34:51,20260422_044558,67.35,30.0,55.64,0.0061,527,instrumented
